FRAME_GT,0,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,1,10001.000000,-0.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,2,10002.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,3,10003.000000,-1.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,4,10004.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,5,10005.000000,-2.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,6,10006.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,7,10007.000000,-3.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,8,10008.000000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,9,10009.000000,-4.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,10,10010.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,11,10011.000000,-5.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,12,10012.000000,-6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,13,10013.000000,-6.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,14,10014.000000,-7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,15,10015.000000,-7.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,16,10016.000000,-8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,17,10017.000000,-8.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,18,10018.000000,-9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,19,10019.000000,-9.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,20,10020.000000,-10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,21,10021.000000,-10.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,22,10022.000000,-11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,23,10023.000000,-11.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,24,10024.000000,-12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,25,10025.000000,-12.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,26,10026.000000,-13.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,27,10027.000000,-13.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,28,10028.000000,-14.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,29,10029.000000,-14.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,30,10030.000000,-15.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,31,10031.000000,-15.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,32,10032.000000,-16.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,33,10033.000000,-16.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,34,10034.000000,-17.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,35,10035.000000,-17.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,36,10036.000000,-18.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,37,10037.000000,-18.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,38,10038.000000,-19.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,39,10039.000000,-19.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,40,10040.000000,-20.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,41,10041.000000,-20.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,42,10042.000000,-21.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,43,10043.000000,-21.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,44,10044.000000,-22.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,45,10045.000000,-22.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,46,10046.000000,-23.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,47,10047.000000,-23.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,48,10048.000000,-24.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,49,10049.000000,-24.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,50,10050.000000,-25.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,51,10051.000000,-25.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,52,10052.000000,-26.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,53,10053.000000,-26.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,54,10054.000000,-27.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,55,10055.000000,-27.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,56,10056.000000,-28.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,57,10057.000000,-28.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,58,10058.000000,-29.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,59,10059.000000,-29.500000,0.000000,0.000000,0.000000,0.000000,0.000000
FRAME_GT,60,10060.000000,-30.000000,0.000000,0.000000,0.000000,0.000000,0.000000
LAND_GT,0,1.000000,-1.000000,0.000000
LAND_GT,1,1.000000,-0.900000,0.000000
LAND_GT,2,1.000000,-0.800000,0.000000
LAND_GT,3,1.000000,-0.700000,0.000000
LAND_GT,4,1.000000,-0.600000,0.000000
LAND_GT,5,1.000000,-0.500000,0.000000
LAND_GT,6,1.000000,-0.400000,0.000000
LAND_GT,7,1.000000,-0.300000,0.000000
LAND_GT,8,1.000000,-0.200000,0.000000
LAND_GT,9,1.000000,-0.100000,0.000000
LAND_GT,10,1.000000,0.000000,0.000000
LAND_GT,11,1.000000,0.100000,0.000000
LAND_GT,12,1.000000,0.200000,0.000000
LAND_GT,13,1.000000,0.300000,0.000000
LAND_GT,14,1.000000,0.400000,0.000000
LAND_GT,15,1.000000,0.500000,0.000000
LAND_GT,16,1.000000,0.600000,0.000000
LAND_GT,17,1.000000,0.700000,0.000000
LAND_GT,18,1.000000,0.800000,0.000000
LAND_GT,19,1.000000,0.900000,0.000000
LAND_GT,20,1.000000,1.000000,0.000000
LAND_GT,21,1.100000,-1.000000,0.000000
LAND_GT,22,1.100000,-0.900000,0.000000
LAND_GT,23,1.100000,-0.800000,0.000000
LAND_GT,24,1.100000,-0.700000,0.000000
LAND_GT,25,1.100000,-0.600000,0.000000
LAND_GT,26,1.100000,-0.500000,0.000000
LAND_GT,27,1.100000,-0.400000,0.000000
LAND_GT,28,1.100000,-0.300000,0.000000
LAND_GT,29,1.100000,-0.200000,0.000000
LAND_GT,30,1.100000,-0.100000,0.000000
LAND_GT,31,1.100000,0.000000,0.000000
LAND_GT,32,1.100000,0.100000,0.000000
LAND_GT,33,1.100000,0.200000,0.000000
LAND_GT,34,1.100000,0.300000,0.000000
LAND_GT,35,1.100000,0.400000,0.000000
LAND_GT,36,1.100000,0.500000,0.000000
LAND_GT,37,1.100000,0.600000,0.000000
LAND_GT,38,1.100000,0.700000,0.000000
LAND_GT,39,1.100000,0.800000,0.000000
LAND_GT,40,1.100000,0.900000,0.000000
LAND_GT,41,1.100000,1.000000,0.000000
LAND_GT,42,1.200000,-1.000000,0.000000
LAND_GT,43,1.200000,-0.900000,0.000000
LAND_GT,44,1.200000,-0.800000,0.000000
LAND_GT,45,1.200000,-0.700000,0.000000
LAND_GT,46,1.200000,-0.600000,0.000000
LAND_GT,47,1.200000,-0.500000,0.000000
LAND_GT,48,1.200000,-0.400000,0.000000
LAND_GT,49,1.200000,-0.300000,0.000000
LAND_GT,50,1.200000,-0.200000,0.000000
LAND_GT,51,1.200000,-0.100000,0.000000
LAND_GT,52,1.200000,0.000000,0.000000
LAND_GT,53,1.200000,0.100000,0.000000
LAND_GT,54,1.200000,0.200000,0.000000
LAND_GT,55,1.200000,0.300000,0.000000
LAND_GT,56,1.200000,0.400000,0.000000
LAND_GT,57,1.200000,0.500000,0.000000
LAND_GT,58,1.200000,0.600000,0.000000
LAND_GT,59,1.200000,0.700000,0.000000
LAND_GT,60,1.200000,0.800000,0.000000
LAND_GT,61,1.200000,0.900000,0.000000
LAND_GT,62,1.200000,1.000000,0.000000
LAND_GT,63,1.300000,-1.000000,0.000000
LAND_GT,64,1.300000,-0.900000,0.000000
LAND_GT,65,1.300000,-0.800000,0.000000
LAND_GT,66,1.300000,-0.700000,0.000000
LAND_GT,67,1.300000,-0.600000,0.000000
LAND_GT,68,1.300000,-0.500000,0.000000
LAND_GT,69,1.300000,-0.400000,0.000000
LAND_GT,70,1.300000,-0.300000,0.000000
LAND_GT,71,1.300000,-0.200000,0.000000
LAND_GT,72,1.300000,-0.100000,0.000000
LAND_GT,73,1.300000,0.000000,0.000000
LAND_GT,74,1.300000,0.100000,0.000000
LAND_GT,75,1.300000,0.200000,0.000000
LAND_GT,76,1.300000,0.300000,0.000000
LAND_GT,77,1.300000,0.400000,0.000000
LAND_GT,78,1.300000,0.500000,0.000000
LAND_GT,79,1.300000,0.600000,0.000000
LAND_GT,80,1.300000,0.700000,0.000000
LAND_GT,81,1.300000,0.800000,0.000000
LAND_GT,82,1.300000,0.900000,0.000000
LAND_GT,83,1.300000,1.000000,0.000000
LAND_GT,84,1.400000,-1.000000,0.000000
LAND_GT,85,1.400000,-0.900000,0.000000
LAND_GT,86,1.400000,-0.800000,0.000000
LAND_GT,87,1.400000,-0.700000,0.000000
LAND_GT,88,1.400000,-0.600000,0.000000
LAND_GT,89,1.400000,-0.500000,0.000000
LAND_GT,90,1.400000,-0.400000,0.000000
LAND_GT,91,1.400000,-0.300000,0.000000
LAND_GT,92,1.400000,-0.200000,0.000000
LAND_GT,93,1.400000,-0.100000,0.000000
LAND_GT,94,1.400000,0.000000,0.000000
LAND_GT,95,1.400000,0.100000,0.000000
LAND_GT,96,1.400000,0.200000,0.000000
LAND_GT,97,1.400000,0.300000,0.000000
LAND_GT,98,1.400000,0.400000,0.000000
LAND_GT,99,1.400000,0.500000,0.000000
LAND_GT,100,1.400000,0.600000,0.000000
LAND_GT,101,1.400000,0.700000,0.000000
LAND_GT,102,1.400000,0.800000,0.000000
LAND_GT,103,1.400000,0.900000,0.000000
LAND_GT,104,1.400000,1.000000,0.000000
LAND_GT,105,1.500000,-1.000000,0.000000
LAND_GT,106,1.500000,-0.900000,0.000000
LAND_GT,107,1.500000,-0.800000,0.000000
LAND_GT,108,1.500000,-0.700000,0.000000
LAND_GT,109,1.500000,-0.600000,0.000000
LAND_GT,110,1.500000,-0.500000,0.000000
LAND_GT,111,1.500000,-0.400000,0.000000
LAND_GT,112,1.500000,-0.300000,0.000000
LAND_GT,113,1.500000,-0.200000,0.000000
LAND_GT,114,1.500000,-0.100000,0.000000
LAND_GT,115,1.500000,0.000000,0.000000
